User ID,GENDER,AGE,WORKING,REGION,Hours Listening to Music
4335,Male,31,Employed 30+ hours a week,Midlands,1 hour
40945,Female,73,Retired from full-time employment (30+ hours per week),North,3 hours
1365,Female,58,,Centre,1
19512,Female,20,Employed 8-29 hours per week,Midlands,2 hours
48439,Female,36,Employed 30+ hours a week,Midlands,1 hour
36200,Female,26,Other,South,0 Hours
18807,Female,32,Employed 30+ hours a week,South,Less than an hour
811,Male,39,,South,1
42910,Male,47,Temporarily unemployed,North,1 hour
38103,Female,45,Employed 30+ hours a week,Midlands,3 hours
41836,Male,44,Self-employed,South,1 hour
41875,Male,62,Self-employed,South,Less than an hour
21345,Male,15,Full-time student,North,3 hours
45582,Male,15,,South,1
41912,Female,42,Full-time housewife / househusband,North,1 hour
13018,Female,13,Full-time housewife / househusband,North,3 hours
37838,Male,39,Employed 30+ hours a week,Midlands,2 hours
1847,Male,65,Retired from full-time employment (30+ hours per week),Midlands,0 Hours
15808,Female,24,,South,1
26100,Female,22,Employed 8-29 hours per week,South,10 hours
45013,Male,29,Employed 30+ hours a week,Midlands,2 hours
21437,Male,13,Full-time student,South,Less than an hour
36895,Male,19,Full-time student,South,Less than an hour
49210,Female,22,Employed 8-29 hours per week,South,1 hour
23395,Female,56,Full-time housewife / househusband,South,1 hour
22035,Female,57,Employed 8-29 hours per week,North,
50079,Female,57,Employed 30+ hours a week,Midlands,1 hour
33322,Female,69,Retired from full-time employment (30+ hours per week),Midlands,
16218,Male,46,,North,1
12668,Female,26,Employed 30+ hours a week,Midlands,1 hour
47345,Female,64,Full-time housewife / househusband,North,1 hour
33154,Male,35,,,
29388,Female,41,Employed 8-29 hours per week,South,1 hour
50795,Female,42,Full-time housewife / househusband,Midlands,0 Hours
28869,Male,59,Temporarily unemployed,North,1 hour
28345,Female,30,Employed 30+ hours a week,North,2 hours
25932,Female,24,Employed 30+ hours a week,South,1 hour
47151,Male,34,,Centre,
38653,Female,24,Self-employed,Midlands,1 hour
47634,Female,20,Full-time student,South,
44675,Male,26,Employed 30+ hours a week,North,Less than an hour
28542,Male,44,Employed 30+ hours a week,South,0 Hours
46779,Male,43,,North,0
33203,Female,23,,,0
32231,Female,21,,,3
24370,Male,13,Full-time student,Midlands,10 hours
30165,Female,22,Temporarily unemployed,South,14 hours
27564,Female,28,Full-time housewife / househusband,Midlands,5 hours
8827,Female,25,,Centre,3
43137,Female,55,Self-employed,North,3 hours
39876,Male,44,Self-employed,Midlands,12 hours
6942,Female,62,,South,1
31282,Male,38,Employed 30+ hours a week,Midlands,Less than an hour
6899,Female,52,,South,1
43272,Male,36,Employed 30+ hours a week,Midlands,0 Hours
3974,Male,30,Temporarily unemployed,North,2 hours
8900,Female,22,,North,2
18410,Male,35,Employed 30+ hours a week,Midlands,1 hour
29136,Male,37,Employed 30+ hours a week,Midlands,
2987,Female,40,Full-time housewife / househusband,Midlands,Less than an hour
46674,Female,33,,South,3
29274,Female,46,Employed 8-29 hours per week,Midlands,Less than an hour
21341,Female,20,Full-time student,Midlands,1 hour
13173,Female,41,Full-time housewife / househusband,Northern Ireland,2 hours
48099,Male,54,Employed 30+ hours a week,Midlands,4 hours
28127,Female,13,Full-time student,North,9 hours
36460,Female,20,Employed 30+ hours a week,North,Less than an hour
36097,Female,20,Full-time student,South,3 hours
48246,Female,46,Employed 30+ hours a week,South,3 hours
25733,Male,15,Full-time student,North,3 hours
2722,Female,56,Employed 8-29 hours per week,Midlands,12 hours
34829,Female,38,Self-employed,North,1 hour
44759,Male,58,Temporarily unemployed,Midlands,1 hour
7111,Female,55,,Centre,
10987,Male,53,,South,1
5544,Male,38,Employed 30+ hours a week,South,1 hour
38931,Male,31,Employed 30+ hours a week,South,Less than an hour
27623,Female,27,Employed 30+ hours a week,Midlands,2 hours
49414,Male,20,Employed 8-29 hours per week,North,1 hour
46626,Male,39,,South,2
8426,Female,27,,Centre,5
6746,Male,49,,South,1
37614,Female,34,Temporarily unemployed,Midlands,5 hours
15903,Female,42,,Midlands,1
45104,Male,50,Employed 30+ hours a week,North,6 hours
36623,Male,62,Other,South,2 hours
35112,Female,79,Retired from full-time employment (30+ hours per week),South,2 hours
17857,Male,55,Retired from full-time employment (30+ hours per week),South,Less than an hour
45934,Female,56,,North,
6182,Male,59,,Centre,1
38069,Male,53,Employed 30+ hours a week,Midlands,0 Hours
27056,Male,37,Employed 30+ hours a week,North,1 hour
13093,Male,,Full-time student,Midlands,6 hours
30936,Male,73,Retired from full-time employment (30+ hours per week),Midlands,2 hours
13704,Female,14,,North,4
47700,Female,39,Employed 30+ hours a week,South,11 hours
7761,Female,18,,Centre,10
18035,Female,32,Full-time housewife / househusband,South,1 hour
41840,Male,24,Full-time student,North,Less than an hour
45003,Male,24,In unpaid employment (e.g. voluntary work),Midlands,12 hours
4258,Male,61,Retired from full-time employment (30+ hours per week),North,2 hours
43352,Male,13,Full-time student,South,1 hour
19302,Female,18,Part-time student,Midlands,6 hours
18638,Male,51,Retired from full-time employment (30+ hours per week),Midlands,1 hour
29417,Female,36,Employed 30+ hours a week,Midlands,2 hours
47745,Female,21,Full-time student,Midlands,0 Hours
15381,Female,56,,North,2
7380,Female,28,,Centre,2
44544,Male,63,Retired from full-time employment (30+ hours per week),North,1 hour
33356,Female,13,Full-time student,North,Less than an hour
11806,Female,23,Employed 30+ hours a week,Midlands,Less than an hour
18958,Male,25,Employed 30+ hours a week,North,3 hours
45280,Male,64,Other,North,2 hours
44608,Male,45,Employed 30+ hours a week,North,2 hours
44285,Male,22,Full-time student,South,Less than an hour
37871,Male,55,Employed 30+ hours a week,Midlands,Less than an hour
25496,Female,65,Employed 8-29 hours per week,Midlands,
38395,Male,64,Retired from full-time employment (30+ hours per week),South,1 hour
21314,Male,70,Retired from full-time employment (30+ hours per week),North,Less than an hour
32641,Male,35,,,1
14793,Male,58,,Northern Ireland,0
50397,Male,21,Full-time student,South,3 hours
39365,Male,37,Employed 8-29 hours per week,Midlands,Less than an hour
8643,Female,52,,South,2
49977,Male,58,Self-employed,Midlands,2 hours
37597,Female,59,Employed 8-29 hours per week,South,4 hours
1053,Female,60,,South,
29245,Female,34,Employed 30+ hours a week,North,2 hours
30249,Male,45,Employed 30+ hours a week,North,3 hours
41800,Female,41,Employed 30+ hours a week,South,3 hours
46183,Male,63,,Centre,1
12462,Female,34,Employed 8-29 hours per week,South,Less than an hour
29352,Male,36,Employed 30+ hours a week,Midlands,4 hours
14748,Female,31,,North,2
30498,Male,45,Employed 30+ hours a week,South,3 hours
44246,Male,52,Employed 30+ hours a week,North,3 hours
27114,Male,59,Retired from full-time employment (30+ hours per week),Midlands,2 hours
6241,Male,56,,Centre,0
31439,Female,38,Employed 30+ hours a week,South,Less than an hour
2110,Female,24,Employed 30+ hours a week,North,2 hours
9560,Male,66,,North,1
5883,Female,24,,South,1
21406,Male,15,Full-time student,South,2 hours
13078,Female,64,Retired from full-time employment (30+ hours per week),North,0 Hours
43556,Female,13,Full-time student,South,1 hour
9540,Female,27,,Centre,2
32950,Male,43,,,
22550,Female,50,Other,North,1 hour
26216,Female,22,Full-time student,North,8 hours
397,Male,64,,South,
39559,Female,36,Full-time housewife / househusband,Midlands,4 hours
11326,Female,60,Self-employed,Midlands,Less than an hour
4442,Male,26,Employed 30+ hours a week,South,1 hour
15739,Female,38,,South,1
35542,Female,55,Employed 8-29 hours per week,North,
7344,Female,49,,Centre,
42136,Female,56,Full-time housewife / househusband,Midlands,1 hour
37143,Female,19,Full-time student,North,2 hours
10529,Male,22,,North,1
13293,Male,51,Temporarily unemployed,Midlands,1 hour
28329,Female,62,Retired from full-time employment (30+ hours per week),Midlands,0 Hours
11586,Female,18,Full-time student,South,3 hours
20943,Male,52,Self-employed,South,
7392,Female,44,,Centre,2
41839,Male,25,Part-time student,South,1 hour
40430,Female,51,Full-time housewife / househusband,North,Less than an hour
4556,Female,45,Full-time housewife / househusband,South,
5290,Female,29,Other,North,2 hours
8036,Male,39,,South,1
27852,Female,13,Employed 8-29 hours per week,South,2 hours
34199,Female,30,Employed 30+ hours a week,Midlands,2 hours
15415,Female,61,,Midlands,
32460,Female,42,,,
41562,Female,48,Employed 30+ hours a week,Midlands,Less than an hour
28411,Female,51,Employed 30+ hours a week,Midlands,2 hours
44301,Female,28,Employed 8-29 hours per week,South,3 hours
34686,Female,45,Employed 30+ hours a week,South,0 Hours
33717,Male,37,Employed 30+ hours a week,South,1 hour
46011,Female,43,,North,2
12453,Female,29,Full-time housewife / househusband,North,3 hours
19311,Male,13,Other,North,0 Hours
29469,Male,26,Employed 30+ hours a week,North,5 hours
9502,Female,38,,South,1
17334,Female,,Other,Midlands,2 hours
2960,Male,32,Employed 30+ hours a week,South,Less than an hour
36695,Male,19,Full-time student,South,4 hours
11442,Male,24,Employed 30+ hours a week,South,2 hours
12022,Male,53,Employed 30+ hours a week,North,5 hours
34047,Female,36,Full-time housewife / househusband,North,1 hour
32781,Male,54,,,
38558,Female,15,Full-time student,South,8 hours
2132,Male,35,Employed 30+ hours a week,South,0 Hours
11953,Female,40,Employed 8-29 hours per week,Midlands,1 hour
43363,Male,13,Full-time student,South,2 hours
41857,Male,37,Employed 30+ hours a week,North,1 hour
45786,Female,14,,South,5
19840,Male,18,In unpaid employment (e.g. voluntary work),North,
27435,Female,62,Other,North,
38810,Female,50,Other,South,5 hours
2615,Female,46,Employed 8-29 hours per week,North,1 hour
3920,Male,37,Employed 30+ hours a week,North,1 hour
32500,Male,53,,,1
7815,Male,19,,South,4
25420,Male,47,Employed 30+ hours a week,North,2 hours
49533,Female,44,Employed 30+ hours a week,South,2 hours
49950,Male,62,Employed 30+ hours a week,Midlands,1 hour
14917,Male,63,,South,1
8307,Male,34,,North,1
2649,Female,23,Full-time housewife / househusband,North,1 hour
43641,Male,62,Temporarily unemployed,Midlands,
38173,Female,31,Employed 30+ hours a week,Midlands,Less than an hour
49341,Female,22,Full-time student,North,3 hours
13785,Female,66,,South,2
26736,Male,60,Self-employed,North,4 hours
43712,Female,20,Full-time housewife / househusband,Midlands,4 hours
6905,Male,43,,South,
28487,Male,23,Employed 30+ hours a week,South,12 hours
886,Female,43,,South,
45439,Female,49,Other,Midlands,3 hours
12662,Female,36,Part-time student,Northern Ireland,3 hours
50830,Male,35,Employed 30+ hours a week,North,0 Hours
40816,Male,42,Employed 30+ hours a week,North,2 hours
49196,Female,14,Full-time student,South,16+ hours
2556,Female,52,Employed 30+ hours a week,Midlands,15 hours
39161,Male,20,Employed 30+ hours a week,South,4 hours
45250,Male,46,Employed 30+ hours a week,Midlands,0 Hours
27990,Female,36,Full-time housewife / househusband,South,Less than an hour
1123,Male,56,,South,1
21349,Female,68,Employed part-time less than 8 hours per week,Midlands,Less than an hour
23591,Male,18,Full-time student,South,1 hour
43696,Male,40,Temporarily unemployed,South,Less than an hour
1487,Female,47,,North,2
32810,Male,28,,,2
16815,Female,20,Temporarily unemployed,North,2 hours
26797,Male,36,Employed 30+ hours a week,North,4 hours
17541,Male,14,Full-time student,South,1 hour
39946,Female,39,Employed 30+ hours a week,North,1 hour
1963,Female,65,Retired from full-time employment (30+ hours per week),Midlands,Less than an hour
3911,Male,25,Employed 30+ hours a week,North,1 hour
11902,Female,33,Employed 30+ hours a week,South,12 hours
19869,Female,55,Employed 30+ hours a week,South,1 hour
14925,Male,35,,South,3
42650,Male,25,Employed 30+ hours a week,Midlands,10 hours
43254,Male,48,Employed 30+ hours a week,South,1 hour
17876,Male,58,Self-employed,South,1 hour
13072,Female,14,Full-time student,North,3 hours
5149,Male,35,Employed 30+ hours a week,South,Less than an hour
31796,Male,31,Employed 30+ hours a week,North,1 hour
1723,Male,25,,North,1
39218,Male,62,Retired from self-employment,North,1 hour
46762,Female,41,,North,2
29355,Male,30,Employed 30+ hours a week,South,4 hours
10497,Female,22,,South,
17629,Male,36,Self-employed,South,
7727,Female,20,,South,4
41332,Female,35,Full-time housewife / househusband,North,2 hours
36262,Female,71,Retired from full-time employment (30+ hours per week),South,0 Hours
30341,Female,36,Employed 8-29 hours per week,South,2 hours
40844,Male,33,Employed 30+ hours a week,North,2 hours
15840,Male,21,,South,3
35642,Female,61,Retired from full-time employment (30+ hours per week),Midlands,Less than an hour
35767,Male,35,Employed 30+ hours a week,South,2 hours
32695,Male,37,,,1
20956,Female,48,Employed 30+ hours a week,South,1 hour
13984,Female,22,,South,
17036,Female,22,Employed 30+ hours a week,North,3 hours
9712,Male,24,,North,1
40268,Female,14,Full-time student,South,0 Hours
37414,Male,19,Employed 8-29 hours per week,North,4 hours
36778,Male,64,Retired from full-time employment (30+ hours per week),Midlands,2 hours
3375,Male,30,Employed 30+ hours a week,South,16+ hours
13454,Male,38,Employed 30+ hours a week,South,1 hour
31034,Male,18,Full-time student,North,16+ hours
27419,Female,38,Full-time housewife / househusband,North,Less than an hour
4491,Male,27,Employed 30+ hours a week,North,
25670,Male,14,Full-time student,North,1 hour
41027,Male,23,Full-time student,South,11 hours
32819,Female,46,,,2
8854,Female,30,,Centre,2
13980,Male,52,,Midlands,2
32338,Male,40,,,
26029,Male,58,Employed 30+ hours a week,South,Less than an hour
16422,Male,22,,Midlands,1
6946,Female,39,,Centre,
6853,Female,43,,Centre,1
48420,Male,56,Employed 30+ hours a week,Midlands,1 hour
42434,Female,42,Employed 8-29 hours per week,Midlands,4 hours
16906,Female,62,Retired from full-time employment (30+ hours per week),Midlands,1 hour
1552,Male,38,,North,
38132,Male,52,Employed 30+ hours a week,South,6 hours
41730,Male,56,Employed 8-29 hours per week,South,1 hour
30756,Female,29,Employed 30+ hours a week,North,Less than an hour
6703,Female,59,,Centre,4
44012,Male,14,Full-time student,North,2 hours
48685,Female,38,In unpaid employment (e.g. voluntary work),North,Less than an hour
39471,Female,42,Full-time housewife / househusband,Midlands,Less than an hour
10296,Female,43,,Centre,0
13848,Female,66,,North,
49609,Female,22,Employed 30+ hours a week,South,3 hours
4256,Female,53,Employed 30+ hours a week,Midlands,1 hour
46907,Male,38,,North,3
1944,Male,66,Retired from full-time employment (30+ hours per week),Midlands,1 hour
13412,Female,45,Employed 30+ hours a week,Midlands,0 Hours
10843,Male,39,,North,
42180,Female,55,Employed 30+ hours a week,North,Less than an hour
38603,Male,23,Employed 30+ hours a week,North,3 hours
37723,Female,48,Employed 8-29 hours per week,South,1 hour
